date,portfolio_return,market_return
2020-02-06,0.00819629851257842,0.0184392237806431
2020-02-07,-0.0104116317950966,2.3077958627396613e-05
2020-02-10,-0.00256170146911104,0.0041300590444531
2020-02-11,0.02403286977095586,0.009264891582025
2020-02-12,0.0043686902100437,0.0080560957518721
2020-02-13,-0.01099207418655912,-0.0061704425829259
2020-02-14,0.0037587350556088205,0.0069983236561812
2020-02-17,0.014619015017638001,0.0222422887571413
2020-02-18,-0.0104269356749808,-0.0048949504800935
2020-02-19,-0.0006764366131711403,-0.0015291993676514
2020-02-20,0.02465056542614834,0.0227804730771987
2020-02-21,-0.00144980445909136,0.0011646764396543
2020-02-24,-0.01045296236647648,-0.0040206131437382
2020-02-25,-0.00649177304413516,-0.0021776289415246
2020-02-26,-0.015154379725953921,-0.0124024539996067
2020-02-27,0.0017121452797357601,0.0029076130758112
2020-02-28,-0.01654853998169152,-0.0360989385308455
2020-03-02,0.0183973229319839,0.0323685015015235
2020-03-03,0.010328610449865862,0.0053155180339746
2020-03-04,-0.0077329345727554614,0.0057735516033525
2020-03-05,0.02383708614286502,0.0220346390756356
2020-03-06,-0.0071504443197784005,-0.0163498041243219
2020-03-09,-0.03820659459910176,-0.0347592160812399
2020-03-10,0.0276472249744046,0.0211892787101501
2020-03-11,-0.01057630571153236,-0.0133891604141927
2020-03-12,-0.0153914572103279,-0.0194307897630052
2020-03-13,-0.015308494685613358,-0.0141726667539244
2020-03-16,-0.045391498206017865,-0.0439442879252167
2020-03-17,-0.01289428732309184,-0.0048833579173501
2020-03-18,-0.01583142183445224,-0.0199899386206026
2020-03-19,-0.02212058803519432,-0.0130569924353613
2020-03-20,0.026658961655194442,0.0177102819986887
2020-03-23,-0.024672150696680422,-0.0342232846865072
2020-03-24,0.03440574908379646,0.0264989468875761
2020-03-25,0.0369698786753584,0.0265162256211425
2020-03-26,-0.004907965605575141,-0.0065952045993783
2020-03-27,0.0040835655186866,0.003242395299715
2020-03-30,0.006872457887290701,-0.0097371225308107
2020-03-31,0.00500729139868302,0.0032743393288473
2020-04-01,-0.0038317451727855807,-0.0030103646579972
2020-04-02,0.028572375353121723,0.0160470728512797
2020-04-03,-0.0024457504821606404,-0.0057225492676835
2020-04-07,0.013663973195874141,0.0225804535867213
2020-04-08,-0.0020938391060961402,-0.0046659256292191
2020-04-09,-0.0021303094198233006,0.0032932165004115
2020-04-10,-0.00988844488413648,-0.0062496980062364
2020-04-13,-0.0028496456339354597,-0.0042326755063369
2020-04-14,0.024239048938937642,0.0191166614065086
2020-04-15,-0.00487542132001844,-0.0074353686220305
2020-04-16,-2.5330287633020036e-05,0.0013210980191736
2020-04-17,0.01113379943616846,0.0097123588113379
2020-04-20,0.0012117486766423003,0.0036319007288941
2020-04-21,-0.0174552163724144,-0.0118541989131499
2020-04-22,0.014137290642886461,0.0081936481354836
2020-04-23,-0.00453135606427268,-0.0025113683198338
2020-04-24,-0.0049490854207933,-0.0085961466666695
2020-04-27,0.01657112093255092,0.0067719104841592
2020-04-28,0.01779192680898486,0.0068770539754357
2020-04-29,0.00457215647996578,0.0046344258433742
2020-04-30,0.00542950013009098,0.0117102323946057
2020-05-06,0.009548412383666601,0.0060314904915235
2020-05-07,-0.0015009597175873403,-0.0028901680691537
2020-05-08,0.0062713860991108405,0.0098194237437854
2020-05-11,-0.00822069546497916,-0.0008682703289119
2020-05-12,0.00815995049964678,1.5150711705015675e-05
2020-05-13,0.0075165980075144,0.0020205619796916
2020-05-14,-0.00425266550700684,-0.0109027908512241
2020-05-15,-0.00847871216179396,-0.0031640589598869
2020-05-18,-0.00241090079604454,0.0025753836788432
2020-05-19,0.013496697417040173,0.0084628815724033
2020-05-20,-0.0009395291499542403,-0.0053298180904636
2020-05-21,0.00397960426782228,-0.0054605748367585
2020-05-22,-0.027616569613614382,-0.0231935285404958
2020-05-25,0.004668601161549459,0.0013745562949152
2020-05-26,0.01074096774328726,0.0112827715423957
2020-05-27,-0.010659293428272902,-0.0070377753112554
2020-05-28,0.0011168248995354,0.0028615071770075
2020-05-29,0.0013835327521138406,0.0026904394340248
2020-06-01,0.03236109393829998,0.0266193846545886
2020-06-02,0.0018883455807118998,0.0030748329360882
2020-06-03,0.00932672920813426,2.00822871723135e-05
2020-06-04,-0.0006789056043684199,-0.0003665652376519
2020-06-05,0.011797464346021542,0.0047748930820191
2020-06-08,-0.00593890536845692,0.0051600473451945
2020-06-09,0.011176014862574002,0.0062164191175662
2020-06-10,0.013375769666758863,-0.0018103715463193
2020-06-11,-0.009324511391801661,-0.0109090769130103
2020-06-12,0.00328418619207528,0.0018002345166137
2020-06-15,-0.020320730448055338,-0.0120859920505661
2020-06-16,0.01975606451755216,0.0149521705107985
2020-06-17,0.009100242897348681,0.0007519770876849
2020-06-18,0.01259862943193632,0.0066460427436951
2020-06-19,0.011247457086358381,0.0133440269426199
2020-06-22,0.00457127447698138,0.0008145586957002
2020-06-23,0.01269885281594352,0.004800686275906
2020-06-24,0.00014737309249116017,0.004164261693335
2020-06-29,-0.00885704070229578,-0.007096897054409
2020-06-30,0.013608328656897841,0.0131116448919033
2020-07-01,0.011155028234045322,0.0199299489626759
2020-07-02,0.01034484769002346,0.0205188695661817
2020-07-03,0.01133065363631206,0.0191338311693769
2020-07-06,0.04233453949430948,0.0551291491868294
2020-07-07,0.029471010564249424,0.0059862137596743
2020-07-08,-0.00038408369890166014,0.0160199707132516
2020-07-09,0.00612766267964172,0.0138892710673763
2020-07-10,-0.008675108451783322,-0.0182704505795338
2020-07-13,0.022843670470238643,0.0207854796602946
2020-07-14,-0.0130924595381484,-0.0095801305189326
2020-07-15,-0.00499831807718298,-0.0130289682451281
2020-07-16,-0.04747507766883896,-0.0492977258210018
2020-07-17,0.013588465965285762,0.0062797153705375
2020-07-20,0.011522112241452801,0.0294004915889258
2020-07-21,0.00779554781794476,0.0022920958373218
2020-07-22,0.00254626641525372,0.0049779540123227
2020-07-23,-0.00564553078019626,-0.0004264396912364
2020-07-24,-0.04122706722191556,-0.0448869725187433
2020-07-27,0.0015803398819213999,0.0050608695094556
2020-07-28,0.01787388811211218,0.0087526708339282
2020-07-29,0.01175565489657022,0.0239541606683756
2020-07-30,-0.00866638527198892,-0.0048976226855588
2020-07-31,0.005756786972917821,0.0083198358257405
2020-08-03,0.0014384300811428803,0.016112138088384
2020-08-04,0.0038182383449175392,0.0009405988474071
2020-08-05,-0.0058986195645451605,0.0002742619805296
2020-08-06,-0.0076553184167786,-0.0030084290085842
2020-08-07,-0.0124457811909504,-0.0115790111602841
2020-08-10,-0.0025433143579831614,0.0035917263614619
2020-08-11,0.0040678450940275805,-0.0091616678414379
2020-08-12,0.0006595912009750002,-0.0073188156160758
2020-08-13,-0.00763779357750966,-0.0025701942870545
2020-08-14,0.0142554802476709,0.0147577606049952
2020-08-17,0.014200407614250222,0.0232366813027009
2020-08-18,0.00223767554312538,-0.0005130873742467
2020-08-19,-0.015569465223886182,-0.0150901387953709
2020-08-20,-0.005688243319855459,-0.0130641158308996
2020-08-21,0.011222865733376101,0.0084465371786877
2020-08-24,0.016930046929449744,0.0078124325416773
2020-08-25,0.00203114405722722,0.0012818089968709
2020-08-26,-0.006766282238641201,-0.0117913339865248
2020-08-27,-0.0014185358355474,0.0053446598106477
2020-08-28,0.017231972897189883,0.0235859891524447
2020-08-31,-0.00211167321236886,-0.0058071751698166
2020-09-01,0.005615147967667201,0.0053632533299343
2020-09-02,-0.0005319168711020003,0.000365475571407
2020-09-03,-0.00571905578048392,-0.0055460296860247
2020-09-04,-0.007976618499288182,-0.0097796618116384
2020-09-07,-0.02016823694200516,-0.0213682664897389
2020-09-08,0.008770985945460441,0.0053440198263399
2020-09-09,-0.012865990510107702,-0.0236674990848874
2020-09-10,0.00909061840406708,-0.000569460566064
2020-09-11,0.0115349479929577,0.0098380033504821
2020-09-14,0.004581018375039421,0.0051237780943331
2020-09-15,-0.0012234682984392199,0.0080154355513673
2020-09-16,-0.009436857163153602,-0.0066596721145332
2020-09-17,-0.017413380184628784,-0.0053067539531283
2020-09-18,0.02497233095439574,0.0222810130836726
2020-09-21,-0.00918164378338846,-0.0096855830922497
2020-09-22,0.0001791508050808396,-0.0119372846642882
2020-09-23,-0.0012030020661613003,0.0035680140005111
2020-09-24,-0.013925493517102162,-0.0193725267596216
2020-09-25,0.0036038408865002604,0.0015219386519837
2020-09-28,0.011395217304225899,0.0025983604965482
2020-09-29,-0.0030218747050003393,0.002156162301093
2020-09-30,0.0007377909825961399,-0.0009586892838152
2020-10-09,0.02392164497178618,0.0202282552320023
2020-10-12,0.020335916061493844,0.0298876448993938
2020-10-13,-0.0028469045681264603,0.003320102901193
2020-10-14,-0.0075591008931504,-0.0066554261194915
2020-10-15,0.004739263736626261,-0.001740608236386
2020-10-16,-0.0009022098913078994,-0.0014723028345609
2020-10-19,-0.004841326123804421,-0.0075813405103406
2020-10-20,0.00504381018354922,0.0079548349305236
2020-10-21,-0.0052599451294213,-0.0001335238832398
2020-10-22,0.0029759450690548003,-0.0031031881140356
2020-10-23,-0.01008599845311048,-0.012529029883611
2020-10-26,-0.00646794008689348,-0.0057918933226344
2020-10-27,-0.0014109564652486607,0.0017123656548457
2020-10-28,0.013048539621706219,0.0080517149257116
2020-10-29,-0.0031627191641833605,0.0074972565189516
2020-10-30,-0.01868761166873838,-0.0163898792061908
2020-11-02,0.0094134872640792,0.0054162338656303
2020-11-03,0.0109290638664814,0.0119453243273916
2020-11-04,0.013462226876394541,0.0075277536065875
2020-11-05,0.006843083567242801,0.0147340936234786
2020-11-06,-0.0027688497077573595,0.0001248614500084
2020-11-09,0.010474780439284901,0.0193842740339855
2020-11-10,-0.005589902342891381,-0.0055298307136232
2020-11-11,-0.00689268271429364,-0.0099364024739034
2020-11-12,-0.00253622016866086,0.0007255415385083
2020-11-13,-0.0156670550490697,-0.0105701673627351
2020-11-16,-0.004280249702448341,0.0096957839867543
2020-11-17,0.00419006523919848,-0.0019144894692945
2020-11-18,-0.00030669608522904,-0.000637615666074
2020-11-19,0.0023893075495297,0.007397438531557
2020-11-20,0.0010806962672700998,0.0030999044200939
2020-11-23,0.00968529058292246,0.0124123053267393
2020-11-24,-0.00519763070321022,-0.0061607598970471
2020-11-25,-0.00759936060927692,-0.0128661490218851
2020-11-26,0.0031736069050096205,0.0018086958621867
2020-11-27,0.0148520553366719,0.0123593038597846
2020-11-30,-0.01055925899430446,-0.0041283548658103
2020-12-01,0.01872553805135758,0.021312519150301
2020-12-02,-0.0003040279881835799,7.894030534163135e-06
2020-12-03,-0.0016396452846245799,-0.0019912691038754
2020-12-04,0.00710016678547248,0.0017504731338733
2020-12-07,-0.0067924280222372005,-0.0086597105845658
2020-12-08,0.00234913658263038,-0.0024640866046007
2020-12-09,-0.00198972940015796,-0.0135002221186316
2020-12-10,-0.00401851720946562,-0.0004411517775288
2020-12-11,-0.010566032044399402,-0.0103539528155566
2020-12-14,-0.002146091660438659,0.0092036148782356
2020-12-15,0.01675838689366426,0.0020769364364931
2020-12-16,0.00959203725461848,0.001771901984661
2020-12-17,0.02151769693105178,0.0127587263298008
2020-12-18,-0.002397343813145202,-0.0034959032154822
2020-12-21,0.0066908177597247405,0.009330392438317
2020-12-22,-0.01149501456669768,-0.0163953327001727
2020-12-23,0.00931107091435926,0.0084939273533465
2020-12-24,0.00643943781126996,-0.0014189870814907
2020-12-25,0.01757047811317636,0.0083628996776053
2020-12-28,-0.0042223530619418005,0.0044328331258756
2020-12-29,-0.01002871458887292,-0.0042483998857234
2020-12-30,0.01747630082099456,0.0139359228386222
2020-12-31,0.00786188791218058,0.0189022577025386
2021-01-04,-0.011298186356444999,0.010770205482459
2021-01-05,0.010976274544000584,0.0189509085245754
2021-01-06,0.01231588821289544,0.0091172938317135
2021-01-07,0.025163548431253402,0.0175628157507363
2021-01-08,0.002582150831767941,-0.0033118117232875
2021-01-11,0.0038661216258189385,-0.0099245643206606
2021-01-12,0.014186826045217382,0.028122326091611
2021-01-13,0.006060483258205041,-0.0032896886031135
2021-01-14,-0.016976939173934218,-0.0194622029569686
2021-01-15,-0.005351296545428301,-0.0022656283996982
2021-01-18,0.0002945642361927395,0.0110126288350845
2021-01-19,-0.01954865093411504,-0.0147866338285122
2021-01-20,0.00667177961087436,0.0071303542447763
2021-01-21,0.01649318416946942,0.0160381650636639
2021-01-22,0.0024706837408477803,0.0008639619747535
2021-01-25,-0.0025439436384237994,0.010028934420136
2021-01-26,-0.02391969355919966,-0.0202809923628411
2021-01-27,0.0007531062649170192,0.0027225885559221
2021-01-28,-0.02059716949015244,-0.0276694521532723
2021-01-29,0.007208426390339662,-0.0046937853556528
2021-02-01,-0.0010409325830025998,0.0121992931366191
2021-02-02,0.00982564714853984,0.015284112328122
2021-02-03,-0.003323443886137641,-0.0028926982776228
2021-02-04,-0.0021324923560158,-0.0020530796552086
2021-02-05,0.011798932248172222,0.0017266937200918
2021-02-08,-0.0018508271790673603,0.0146907458047151
2021-02-09,0.02463893464503486,0.0216330638889165
2021-02-10,0.018198906425303262,0.0211370870919182
2021-02-18,-0.019710023495513283,-0.0067967884601658
2021-02-19,0.0016070349738019395,0.0018116919675919
2021-02-22,-0.026796673845788866,-0.0319132721730531
2021-02-23,0.0031448010502940597,-0.0031600634689205
2021-02-24,-0.02391231074149582,-0.0257973649642901
2021-02-25,0.0017139688528458998,0.0058659045465067
2021-02-26,-0.01938400683564512,-0.0245794471847507
2021-03-01,0.0028370431673276795,0.015251970606656
2021-03-02,-0.009259815636881701,-0.0128432982257443
2021-03-03,0.02724672638507492,0.018993631429718
2021-03-04,-0.0260426994056334,-0.0319604726926425
2021-03-05,0.005218811951973541,-0.0033973538653544
2021-03-08,-0.03894651867404876,-0.0353480059190315
2021-03-09,-0.0149728956275832,-0.021694171477979
2021-03-10,0.0036429704024543807,0.0065386248049525
2021-03-11,0.01350600377723912,0.0245989684966972
2021-03-12,-0.00448921569010296,0.003534934481196
2021-03-15,-0.020485391485167623,-0.0217727852204324
2021-03-16,0.006702335981623061,0.0086644997267906
2021-03-17,-0.00206819238696764,0.0042238835635104
2021-03-18,0.00748441699624882,0.0079882252008776
2021-03-19,-0.032827861749761,-0.0265424701446345
